degree,label,gene_list
37,0,POLR2D
24,0,CECR6
23,0,PTTG1IP
20,0,RNF24
48,0,NRG3
75,0,SNX3
21,0,MB
535,0,EPB41L2
88,0,WBP5
4,0,TRH
96,0,ZNF714
2,0,PROC
15,0,TRNT1
206,0,FAM159A
3,0,SLC3A1
7,0,C8G
13,0,SPINK1
3,0,OR5J2
27,0,BPNT1
565,0,PDZRN3
121,0,GRSF1
23,0,PHTF2
170,0,RRM1
17,0,TRIL
60,0,NEURL3
48,0,NCSTN
75,0,HRH3
2,0,KIR3DL3
91,0,GRIN1
501,0,MAN2B1
207,0,DPYD
307,0,TLR10
303,0,PLXNA3
178,0,TUBG1
628,0,AXL
271,0,DYNC1I2
31,0,FAIM
145,0,HGSNAT
409,0,CACNA1C
16,0,RNF152
111,0,PCIF1
390,0,AIFM1
42,0,DCX
23,0,SLC18A2
236,0,CACNA1H
384,0,GPR183
291,0,FBXW8
60,0,TMEM57
71,0,AMN1
23,0,EN2
168,0,SPPL3
73,0,FAT2
488,0,THYN1
213,0,VPRBP
411,0,RBM27
271,0,TRIM59
277,0,CDC16
44,0,F9
277,0,SFXN4
352,0,CCDC137
51,0,KRBA2
233,0,PERP
48,0,RAB4A
133,0,PPP2R2A
62,0,SLFN5
179,0,CEBPZ
125,0,RPL17
640,0,MPDU1
83,0,GHR
8,0,STK31
70,0,WNT7A
51,0,FMN1
2,0,HIST1H4F
7,0,PARP3
326,0,CCDC103
96,0,TMEM151A
446,0,GOT1
97,0,BCL7B
204,0,DRD4
5,0,SCRT1
76,0,MON1A
401,0,F12
2,0,USP17L11
29,0,RAET1G
179,0,APOBEC3F
232,0,MOV10L1
230,0,EIF6
79,0,PCDH9
16,0,LIF
2,0,ARNTL
98,0,NTF4
90,0,NDUFS4
318,0,TNFRSF18
206,0,MMACHC
115,0,ST3GAL2
172,0,GLIPR1L2
33,0,FAM180B
48,0,BID
11,0,ABCG1
2,0,MLANA
538,0,ITGB2
384,0,MMS22L
104,0,SPCS1
44,0,TRAPPC6A
12,0,SLC6A9
224,0,ZNF12
141,0,ABCF2
293,0,MYADM
283,0,OR7D4
207,0,STAC3
25,0,DDI2
31,0,PRKG2
17,0,CNTD2
407,0,NDUFA6
2,0,RNF151
2,0,GRIN3A
52,0,HAUS4
98,0,TMEM87B
2,0,HIST2H2AB
36,0,GPR31
44,0,RPTN
173,0,ZNF501
372,0,LRCH4
138,0,ZFP91
41,0,FAM102A
130,0,CHSY1
11,0,TIRAP
656,0,PRELP
202,0,TSSK2
8,0,BTG2
41,0,TNK2
8,0,AP3S1
345,0,ACP5
4,0,BHMT
7,0,PRX
61,0,KISS1
254,0,EHBP1
2,0,TEKT4
640,0,PARVG
2,0,ZBBX
141,0,OR5A1
33,0,TMEM129
69,0,MFAP1
54,0,CERS2
252,0,GEM
128,0,DBNDD1
3,0,CHRNA5
46,0,MICALL1
212,0,TBRG4
20,0,MYLPF
261,0,DCAKD
151,0,CNTN5
627,0,ZNF34
229,0,WASF2
2,0,PROK1
80,0,CKMT2
235,0,FN3K
41,0,COL20A1
11,0,HRK
5,0,HSD17B12
12,0,CCDC22
120,0,ZC3H11A
52,0,GTF2F1
156,0,RHOB
135,0,OPRL1
11,0,MZT2B
234,0,NEK7
370,0,PPP1R14A
81,0,HTATIP2
139,0,FAM135A
164,0,SOX5
7,0,PCDHGA10
11,0,SCN4A
28,0,NOS1
14,0,BCAT1
145,0,HIATL1
659,0,GLI3
46,0,TDRD3
18,0,ANXA13
51,0,SLC9A6
243,0,ROMO1
37,0,HIST1H2AE
3,0,PLXNA1
275,0,CARD8
126,0,PRIM1
308,0,POU2F1
4,0,DAB2IP
144,0,HNRNPAB
3,0,GRB10
86,0,ALDH1L1
166,0,RAB12
5,0,KCNE2
46,0,VAC14
230,0,BZRAP1
193,0,L3MBTL2
711,0,STK36
174,0,XRCC1
31,0,NEURL1
2,0,LRRC57
2,0,OR4K5
42,0,DCAF10
109,0,RPS6KA3
11,0,YEATS4
49,0,SEC22B
52,0,CGGBP1
219,0,CCDC58
38,0,RAB30
86,0,BFSP2
57,0,RANBP9
25,0,EFNA5
375,0,ECE2
21,0,DNASE1L3
116,0,MOCS1
6,0,CCNYL1
14,0,ALS2
112,0,SLC10A6
263,0,WNT8A
8,0,SACM1L
24,0,ATRIP
8,0,KCNC4
304,0,DDX27
419,0,TMEM125
2,0,OR1J4
5,0,TAOK3
8,0,LPO
23,0,INTS7
8,0,OBSCN
2,0,RPE65
3,0,FAR1
296,0,ZNF445
287,0,KIAA0895
5,0,HIST1H2BN
151,0,NAA38
233,0,POTEF
44,0,TAF7
48,0,CNTNAP4
19,0,CDC37
3,0,CFHR3
25,0,KIAA0586
375,0,C3AR1
10,0,CUL5
73,0,SYN3
11,0,DLX1
361,0,HJURP
79,0,PRPF31
19,0,VEZT
496,0,AKAP6
31,0,BLOC1S3
333,0,ETFB
549,0,LUC7L
53,0,MAGT1
74,0,PHRF1
403,0,NDUFC1
158,0,CDK5RAP1
98,0,CECR2
599,0,MMP2
4,0,SYS1
16,0,TF
233,0,GJA5
505,0,CCDC64B
68,0,RAB38
675,0,COL12A1
38,0,NECAP1
215,0,CELF2
13,0,WWP2
67,0,ZC3H10
26,0,TRIM55
711,0,KIF7
151,0,FSHR
48,0,TSHZ2
521,0,MYO1F
28,0,DOK4
15,0,FARS2
106,0,RARRES3
50,0,RLN3
72,0,LPIN3
237,0,NDC80
144,0,MGAT2
12,0,IRGQ
336,0,POU2F3
424,0,ZBED5
2,0,OR5C1
239,0,SSRP1
28,0,GNG13
35,0,HOXB7
8,0,UBE2D1
26,0,ZNF524
126,0,FBXO24
132,0,PAM16
165,0,INPP4B
316,0,CSRNP2
5,0,BMP3
584,0,UHRF2
216,0,GPI
149,0,RAB4B
8,0,HIST2H3C
2,0,SKIL
188,0,ZNF239
14,0,LBX1
200,0,TEK
472,0,WFS1
62,0,SERINC3
290,0,FAP
4,0,HIST1H3I
3,0,SSTR4
62,0,LPIN2
847,0,VAMP8
24,0,POLB
136,0,TUSC3
568,0,PLCB2
661,0,TCEAL2
201,0,CYTH2
25,0,GRM8
446,0,ZNF141
2,0,DACH1
375,0,SLIRP
2,0,SLC1A3
40,0,TMEM14A
5,0,UBA3
75,0,CA5B
215,0,CCS
166,0,PNMA2
350,0,PACRGL
42,0,ZFP92
411,0,BBX
40,0,AATK
13,0,TFF3
2,0,AZIN1
240,0,FBXL3
453,0,PABPN1
16,0,RABGEF1
4,0,TMEM187
7,0,C2CD4A
201,0,FAM156A
117,0,SKIV2L
2,0,PSG1
84,0,ACBD3
2,0,GRIK1
228,0,OLFML2A
5,0,RGL4
3,0,ACER2
204,0,REPIN1
27,0,MRPS14
5,0,ZMAT3
529,0,ITGB1
87,0,ID4
207,0,DCUN1D5
37,0,PPP1R15B
149,0,ENOSF1
41,0,SSSCA1
9,0,NR2E3
215,0,NOL8
113,0,CORO1B
14,0,F5
80,0,TMEM168
5,0,KCNA7
13,0,DAGLB
51,0,COMMD3
71,0,FADD
11,0,ANKRD23
27,0,WEE1
390,0,MTA2
138,0,ZNF441
79,0,TPBG
282,0,NLRP3
101,0,ERLIN1
272,0,GTPBP4
63,0,HERC5
2,0,TICAM2
132,0,ACAA2
6,0,ZNF200
4,0,MYLK3
164,0,USP42
16,0,TRIM61
472,0,PLEK2
682,0,CD3E
122,0,GOLGA4
356,0,TRADD
63,0,TRPC4AP
107,0,SNX10
2,0,UGT2B15
425,0,USMG5
45,0,GP1BA
157,0,VNN3
619,0,LAPTM5
458,0,DMD
26,0,PHKA1
178,0,STX2
187,0,RUFY4
179,0,NNT
94,0,AMOT
353,0,NKG7
43,0,CYP4V2
145,0,ITGB4
16,0,DNAI2
153,0,ANGPTL6
563,0,ATP1B2
84,0,ZNF221
80,0,CCDC124
7,0,GGCX
31,0,MCF2L
62,0,ARL5A
208,0,AMOTL2
114,0,STX4
56,0,GHRL
22,0,SHARPIN
49,0,GSTM3
110,0,NKIRAS2
2,0,KHK
9,0,RNF5
355,0,POLK
30,0,SMYD3
65,0,PURB
85,0,PPID
221,0,EPC1
83,0,ZNF557
159,0,PIGN
16,0,CASK
248,0,SGIP1
89,0,MCTP1
623,0,CSF2RB
181,0,TIGD2
362,0,CEP68
116,0,HYOU1
23,0,UAP1
82,0,SEZ6
465,0,TLN1
58,0,OR1J2
494,0,GALE
116,0,RPL38
4,0,APOBEC2
157,0,INPP4A
13,0,TFDP1
5,0,PIAS4
57,0,BST2
238,0,DLAT
170,0,XBP1
584,0,IRF5
902,0,ZNF84
4,0,SDHAF1
36,0,GNG3
327,0,G2E3
800,0,KIF3A
132,0,USPL1
5,0,BRPF3
28,0,FAM83C
3,0,SGMS1
197,0,AACS
145,0,EGFL7
128,0,DHFRL1
2,0,CST5
103,0,C9orf114
10,0,PRCP
498,0,CTSC
33,0,SAE1
11,0,F7
67,0,DBNL
479,0,APBB1IP
34,0,DAD1
38,0,MRPS27
150,0,CRHR1
286,0,TSSC1
271,0,CCAR1
79,0,HIPK1
298,0,GK2
40,0,ERH
181,0,SCN2A
22,0,SIAH2
91,0,MUT
100,0,GAB2
161,0,CRIP2
157,0,NFATC2IP
172,0,IARS2
346,0,RNF115
566,0,TNFRSF1B
361,0,TMEM109
304,0,BRD8
600,0,HDGFRP3
168,0,CDC42
130,0,PSMG3
10,0,DNA2
94,0,ZNF44
186,0,TMEM179B
182,0,ARAP3
48,0,HRH2
87,0,CAT
101,0,APAF1
373,0,FRMD6
356,0,SEMA3C
62,0,LPAR3
74,0,TNFRSF10B
203,0,COL4A5
2,0,NEUROD2
523,0,INPP5D
22,0,MORC4
40,0,IFIH1
2,0,OR2A14
296,0,SMEK1
141,0,DSN1
180,0,TAF3
193,0,HSPB8
24,0,LYNX1
89,0,RDX
2,0,POU3F2
3,0,CCNB3
323,0,BORA
287,0,PRKCD
222,0,ITGB6
2,0,SSFA2
50,0,FBXO4
119,0,RREB1
287,0,LAT2
132,0,EXD3
491,0,NIPBL
6,0,LHX5
6,0,LRP2
390,0,ATAD2B
44,0,ACOT7
174,0,ITGB8
2,0,GYS2
97,0,DLGAP3
395,0,LEMD2
4,0,MTSS1
138,0,MALL
63,0,DCTPP1
165,0,EML2
445,0,MTCH2
4,0,GALR3
33,0,PRR19
2,0,ODF3
240,0,GNL2
122,0,NAGA
187,0,GNG12
605,0,DACT3
637,0,TYMP
174,0,UBB
265,0,NRXN1
181,0,IMPDH2
4,0,USP18
201,0,SIRPB1
7,0,LSM5
10,0,G0S2
2,0,CAPN3
16,0,PDSS1
104,0,NUPL2
524,0,CRLF3
552,0,SYNPO2
53,0,PRPF19
135,0,TICRR
280,0,NPM2
229,0,RPS6KB2
18,0,ATP6V1G3
681,0,LMOD1
59,0,NFIL3
335,0,ZFYVE27
199,0,CTSF
118,0,OR6C74
164,0,VPS52
165,0,SPAG5
8,0,B4GALT4
40,0,TCP10L
4,0,RDH5
472,0,C11orf49
106,0,DET1
209,0,ROR2
178,0,MED9
115,0,FAM72D
210,0,PDE6B
296,0,RAB11FIP2
7,0,CRY1
283,0,ACTG2
99,0,GPBP1L1
163,0,MNAT1
257,0,AKR1A1
394,0,MDM1
129,0,OR6T1
2,0,PPP3R2
252,0,CKAP5
254,0,MRPL4
299,0,MAGEA2B
19,0,LYAR
17,0,TCP11L1
41,0,TMEM53
49,0,PCSK2
311,0,AHI1
459,0,CD300A
13,0,TMEM19
289,0,BTG4
2,0,CRCP
40,0,OPRD1
285,0,KDM2A
43,0,RPH3AL
6,0,C9
448,0,EPS8L2
33,0,PLA2G10
7,0,AIRE
320,0,PAK3
24,0,DCUN1D3
67,0,MKRN1
365,0,DDX60L
269,0,MORC1
38,0,GOLGA3
186,0,TUBA4A
71,0,FAM107A
29,0,SLC25A6
123,0,RPL37
610,0,ZFP37
158,0,GCA
54,0,PHF20L1
52,0,RFX2
10,0,KIAA2018
312,0,ARL13B
449,0,MYL12A
436,0,HMHA1
359,0,GTF3C2
398,0,FHL5
162,0,PEAK1
192,0,PSMC4
357,0,FAM76B
56,0,TCEB3
310,0,LARGE
209,0,PYCRL
35,0,TMEM176A
35,0,GPC1
287,0,WIBG
65,0,MAP3K10
100,0,DOHH
670,0,ZRANB2
683,0,LHFP
23,0,IL13RA1
18,0,ACOT11
113,0,RNMT
176,0,NAPEPLD
257,0,PKIB
123,0,RPS5
74,0,CYP2C19
76,0,HSPA13
52,0,TTYH3
159,0,KCNH3
36,0,INO80C
215,0,FDX1
62,0,APEX1
48,0,GFI1B
55,0,UBE2G1
17,0,HS6ST1
90,0,UBE2O
5,0,NPBWR1
9,0,C9orf16
72,0,CDK2
51,0,CMYA5
5,0,MYL7
79,0,HPN
40,0,SCYL1
33,0,ZNF669
444,0,TLCD1
316,0,PACRG
458,0,MYOF
149,0,IGF1
149,0,TUBA1A
87,0,ZNF350
132,0,FAM81A
44,0,SEMA3B
394,0,ZNF280B
56,0,FUCA1
62,0,ALDH3A2
100,0,DIRC3
2,0,NOX1
28,0,MT1M
88,0,PPP2R2C
621,0,DCN
220,0,SGTB
428,0,TCEAL6
221,0,POLE2
236,0,HUWE1
90,0,DRG2
179,0,GAPDH
22,0,SDCCAG8
399,0,CCDC102A
113,0,ST8SIA5
5,0,ANKS1A
119,0,SYNE3
227,0,ITGB5
473,0,GGT6
95,0,UBQLN1
583,0,FERMT3
243,0,MLH3
104,0,MIB2
14,0,RANBP6
85,0,MECR
20,0,KCNG1
72,0,MTFR1
219,0,RNPC3
775,0,KIAA1328
188,0,TXNDC16
41,0,TSPAN31
260,0,PRSS12
161,0,ZC3HAV1L
4,0,SCN1A
258,0,DCLK1
70,0,PARS2
39,0,TMX1
40,0,CA5A
2,0,PMCH
141,0,HIF3A
157,0,DOK6
160,0,VPS45
52,0,NKAP
4,0,DNAH8
4,0,CLDN14
2,0,TMPRSS11A
216,0,IREB2
18,0,ACLY
56,0,RNF123
106,0,TCHP
142,0,ATG12
66,0,RRAGC
110,0,RAB3D
629,0,CALD1
184,0,MITD1
46,0,BABAM1
87,0,KPNA2
87,0,IL18BP
36,0,BCDIN3D
57,0,DNAH17
18,0,HIST1H4E
178,0,PHF13
129,0,ABCA3
74,0,NEDD4L
11,0,KCNJ10
203,0,MCCC2
2,0,IGF2BP3
194,0,SMARCD3
24,0,RALY
417,0,CD93
227,0,TRIT1
6,0,RTN4RL1
700,0,CD48
90,0,TWISTNB
235,0,CCNT1
256,0,DDX25
345,0,PTPRE
636,0,PIK3R5
168,0,THBS1
19,0,POLR2C
71,0,RGN
57,0,DNAJC7
287,0,PRKD1
321,0,AP4M1
66,0,DENND4B
64,0,CCDC101
324,0,EMP1
300,0,WDR55
247,0,GNA12
63,0,CCL20
146,0,ITPRIP
119,0,RPS7
242,0,BBS12
28,0,GCLM
16,0,SCYL2
506,0,PARVA
183,0,ATG14
236,0,IGFBP5
45,0,MMP24
71,0,SCN2B
74,0,F10
31,0,METTL5
25,0,HBA2
5,0,SARS
67,0,NAGPA
5,0,FAM21A
23,0,CPLX3
276,0,MMP19
279,0,FCN1
17,0,KCNJ4
89,0,SYF2
247,0,ACTR5
44,0,RAI14
153,0,ALDH3B1
13,0,AHCYL1
98,0,GFPT1
2,0,APOC2
240,0,TCL1B
17,0,FRYL
282,0,HDGFL1
132,0,COPB2
56,0,TRIM6
6,0,CCNDBP1
338,0,IL22RA1
286,0,PRAMEF1
235,0,DIP2A
206,0,RINL
67,0,PARN
61,0,NUDCD1
54,0,C6orf47
45,0,REPS2
296,0,CD244
13,0,CHST6
343,0,GNB4
2,0,NPS
148,0,GBX2
42,0,MINPP1
220,0,USP1
3,0,KCTD21
138,0,RPS15A
338,0,NDUFC2
650,0,TOR2A
333,0,SH2D2A
2,0,LHPP
89,0,ARL6IP5
16,0,KNG1
115,0,ASB6
30,0,HSPE1
105,0,PKNOX2
375,0,MRPL19
2,0,PSG9
24,0,DGCR2
240,0,WNT3A
169,0,HAND2
92,0,ASTE1
312,0,BIRC8
492,0,SENP7
352,0,ZFP62
2,0,MTRNR2L6
4,0,OR4A16
80,0,NECAB3
82,0,RYR2
275,0,BSX
25,0,TIPARP
3,0,ANKRD7
67,0,DDO
48,0,SCYL3
38,0,CCNG1
12,0,CCR8
416,0,CD109
31,0,STX3
722,0,NEK1
4,0,HIST1H1B
439,0,S100A4
32,0,GTF2A1
439,0,GRB7
12,0,ZNF232
7,0,SEMA5A
194,0,SNPH
13,0,ELL2
244,0,HSD17B2
51,0,CC2D1B
34,0,LYSMD1
26,0,GP6
5,0,TRIM35
56,0,GTF2A1L
70,0,NUDT1
45,0,WRNIP1
23,0,TM2D3
2,0,GSG1
43,0,KCNH1
106,0,PARP2
158,0,KIF23
50,0,APOA5
369,0,CST7
248,0,RGPD4
178,0,RAD51C
36,0,R3HDM2
384,0,TPM1
16,0,CD164
60,0,ZBTB11
2,0,PIK3R2
127,0,CATSPER1
195,0,UBE3A
54,0,FOSL1
90,0,DLG5
6,0,HS3ST3A1
222,0,KIAA2022
38,0,PREB
2,0,OR10H3
437,0,RASEF
21,0,SPTB
78,0,WDYHV1
90,0,CLEC4C
173,0,SFXN2
248,0,MT-CO2
18,0,CRLF1
620,0,S100PBP
801,0,GPRASP1
79,0,NPY
15,0,TWF2
212,0,MED13
370,0,NID2
94,0,TRIM25
89,0,PEX19
9,0,RNASE1
29,0,TRIM69
12,0,POLR3K
414,0,CBX5
364,0,ZNF207
7,0,TTC39B
5,0,MAT2B
469,0,NELFA
424,0,ZNF217
327,0,COX7B
62,0,SPDYA
15,0,KIF2A
204,0,NCOA5
38,0,ASB7
2,0,OR5D16
6,0,PNMT
71,0,IL7
17,0,ZXDC
226,0,PSTK
3,0,CLVS1
25,0,NEU2
172,0,WDR82
18,0,RNFT1
44,0,TRAPPC5
310,0,PRM3
182,0,LAMA5
522,0,OGN
190,0,RFTN1
12,0,KCTD19
143,0,XRCC5
10,0,PGGT1B
2,0,CYP3A7
80,0,SLC12A3
75,0,GDI2
12,0,LYRM1
457,0,EVI2A
208,0,IFI35
88,0,HS3ST3B1
16,0,RNASEK
13,0,TTC19
205,0,ELF5
20,0,GCG
345,0,CNTLN
500,0,AOC3
101,0,ELF2
17,0,BMP8A
79,0,TECR
264,0,TIMM50
287,0,MICAL1
85,0,KCNE4
339,0,CDON
7,0,TGIF1
311,0,C1R
19,0,GRK1
15,0,SLC19A2
279,0,PIP4K2A
36,0,GPAA1
149,0,CHSY3
406,0,ADAMTS1
3,0,TRIM72
68,0,ABHD14B
16,0,LONP2
647,0,ATP8B2
141,0,KIAA0319
724,0,CNRIP1
141,0,CAPZB
102,0,PSMG1
130,0,XKR4
231,0,OR11G2
24,0,NAGS
261,0,MTMR9
66,0,DACH2
1041,0,TRPC1
2,0,NPFF
225,0,HAS3
155,0,PEX10
2,0,SNX5
43,0,ARSE
126,0,COQ3
597,0,MAPK13
85,0,ANXA4
414,0,EPCAM
205,0,VAX1
12,0,ASCC1
28,0,IPPK
686,0,EP400
354,0,HEMK1
540,0,TIGIT
177,0,OR2G6
211,0,INO80E
405,0,NPR2
200,0,ASCC2
47,0,NUDT15
25,0,CTDSP1
44,0,EIF2AK3
59,0,TSPAN7
642,0,DVL2
32,0,SLC16A3
87,0,FAM73A
211,0,ABT1
42,0,PLEC
137,0,GNB2L1
246,0,SHC4
76,0,CRY2
148,0,FAM168A
137,0,CYP2C9
271,0,PSMB3
2,0,OR5AR1
177,0,PPP1R9A
500,0,NUP50
148,0,IL33
234,0,NAA20
8,0,FAM83A
797,0,MAP3K12
58,0,HPCAL4
164,0,SOX9
560,0,COL1A2
12,0,EXOSC1
2,0,CYB5R1
44,0,ATP5S
2,0,ANP32A
62,0,USP22
5,0,PGAM2
12,0,SNX1
45,0,VSIG2
264,0,MRVI1
26,0,PER3
99,0,INTS5
9,0,ZBTB45
49,0,RBM15B
71,0,PCDH8
131,0,ORMDL1
159,0,SBNO2
8,0,ATP2B2
270,0,OR6F1
8,0,PRPSAP1
286,0,STRBP
17,0,MPHOSPH9
5,0,MUC5AC
351,0,PTK7
17,0,GLCE
458,0,SMARCC2
10,0,BTBD3
430,0,SH3BP2
263,0,STARD13
137,0,LONP1
2,0,OR1E2
418,0,FXYD1
250,0,CENPA
132,0,HIBADH
528,0,UBASH3A
328,0,AGBL2
30,0,CCL2
7,0,GAA
73,0,PLCD1
483,0,LYZ
128,0,PSMA4
292,0,CAPZA2
344,0,SNTA1
40,0,RIC8A
29,0,FDXR
344,0,PSMB7
8,0,LPGAT1
26,0,SYBU
28,0,MX1
538,0,FBLN1
306,0,CALCRL
465,0,BLK
307,0,ATF6B
34,0,LPA
338,0,MARK2
82,0,BCCIP
28,0,TESK1
288,0,PNPO
43,0,PPCDC
118,0,NAV3
112,0,CHD9
424,0,NEURL4
2,0,RNF185
302,0,ZNF502
521,0,RHOQ
420,0,RGS18
139,0,RPS19
489,0,ATP6V0B
220,0,XRCC6
4,0,ATP4A
102,0,USP36
369,0,EDEM2
143,0,EI24
121,0,HMGCLL1
6,0,CRHBP
242,0,COMTD1
166,0,HNRNPL
49,0,OXER1
24,0,NANP
54,0,KLHL18
3,0,LCT
254,0,PTPN23
44,0,ADRA2C
72,0,LETM2
6,0,IZUMO1
120,0,SOCS3
70,0,ITCH
51,0,MON1B
12,0,KRT12
202,0,PTPRF
174,0,NEK4
150,0,S1PR5
614,0,NFATC4
237,0,SCARA5
168,0,DPYSL5
143,0,CRH
362,0,NVL
15,0,ITGA10
133,0,JARID2
9,0,TMEM69
29,0,STIM1
11,0,PTH1R
25,0,ZNF562
147,0,ALAS1
41,0,SMN1
387,0,EVPL
57,0,CNGA3
284,0,AKAP17A
293,0,SASH1
113,0,TMEM56
455,0,MFAP2
30,0,HTR1B
2,0,TSPYL6
43,0,CLGN
31,0,RFXANK
180,0,MEX3D
461,0,TAPBP
60,0,TNFSF13
124,0,SNRPE
10,0,PSKH1
135,0,NRG4
205,0,OR5H14
59,0,ELOF1
62,0,PRPH
75,0,PITRM1
531,0,ARHGAP9
245,0,CNOT6
590,0,MFNG
83,0,MAP1LC3B
164,0,STAT4
2,0,SLC14A1
78,0,FGFBP1
252,0,DEPDC1
110,0,TIMM21
47,0,LYSMD2
132,0,MLEC
41,0,ALDH1L2
428,0,LPAR5
288,0,CORO1C
2,0,NCALD
36,0,TMEM39B
5,0,MSLNL
287,0,NUP107
264,0,DHX15
18,0,ANXA3
17,0,HSF1
2,0,KIF25
196,0,FAM126A
32,0,PHLPP1
370,0,YEATS2
49,0,OAZ1
264,0,ZNF14
15,0,FGFRL1
154,0,CCT2
153,0,PRPSAP2
813,0,PKD2
45,0,PTCD1
232,0,ANGPT4
159,0,TANC1
127,0,ADAM19
494,0,TMEM45B
243,0,PLA2G4B
29,0,MVB12A
34,0,ARIH2
14,0,GPR37L1
418,0,IRF6
277,0,HMBS
453,0,CD180
2,0,OR10AG1
101,0,ELMO1
54,0,UBE2J1
38,0,RARB
412,0,SPINT2
17,0,SPTA1
67,0,PACSIN3
71,0,ZNF433
271,0,DDI1
230,0,NDUFA9
449,0,EPS8
127,0,ZIK1
33,0,MED25
437,0,IL10RB
2,0,TCTEX1D4
511,0,ACIN1
382,0,TRO
286,0,HDAC1
2,0,USP50
344,0,DLGAP5
36,0,NTAN1
2,0,ADCYAP1
176,0,NMU
55,0,IKBKG
418,0,NAP1L5
2,0,OR51M1
357,0,FZD1
2,0,LRRC18
3,0,PHYHD1
201,0,VSX2
24,0,HARS
300,0,ZGPAT
434,0,RRM2
399,0,ZFYVE21
210,0,BYSL
93,0,PARVB
15,0,CELA1
2,0,CCZ1
79,0,ALG12
139,0,PPM1F
4,0,RHO
2,0,REP15
114,0,PIF1
17,0,DCTD
366,0,ZNF224
4,0,MTFMT
56,0,YARS
371,0,RAB27B
28,0,GALNT18
253,0,HSF2
36,0,BLVRA
341,0,MYO15A
27,0,PYGB
252,0,IQCK
92,0,NUCB1
142,0,CLCN7
224,0,PTN
81,0,PSMD6
227,0,TMEM25
118,0,XG
9,0,RPL3L
171,0,ZNF235
62,0,TNNI2
324,0,BLVRB
442,0,PLCH2
197,0,CNTN2
130,0,FURIN
109,0,PRRC2B
88,0,OTUD6B
33,0,ACAP3
2,0,OR51I2
261,0,ATG4D
2,0,PTDSS1
7,0,CGB1
155,0,ANKLE1
752,0,ST3GAL3
44,0,SSBP3
139,0,FUZ
17,0,SF3B6
66,0,CAMK2N2
453,0,SORBS1
28,0,FBN3
331,0,PPP1R3E
291,0,MST1R
15,0,PTGES3
18,0,NSL1
4,0,PTH2R
95,0,RERE
74,0,ST6GALNAC6
387,0,FGF10
197,0,ZNF837
550,0,MRPS33
97,0,PLAT
628,0,ABI3BP
12,0,GCLC
45,0,PSME4
178,0,GNB5
10,0,IRX6
107,0,ZNF600
73,0,CD63
13,0,IGLON5
183,0,CUZD1
2,0,RXFP2
331,0,MRPL51
14,0,ACSM5
5,0,IMPA1
78,0,VPREB3
103,0,MIOX
3,0,ACSM2A
2,0,TIMM10B
4,0,ODC1
263,0,PDCD11
86,0,LRAT
20,0,SPIC
292,0,CD200R1
2,0,CST9
27,0,UBC
32,0,NOMO1
21,0,CD46
112,0,CNN3
28,0,DERL1
508,0,NME7
117,0,ZNF148
221,0,ITGA1
218,0,SLC4A7
192,0,VPS13C
253,0,PRDM7
417,0,TAF1C
312,0,IFT20
109,0,FBXO2
265,0,STOM
21,0,HIST3H2BB
13,0,SLC5A6
21,0,UMOD
58,0,HNMT
41,0,ZFYVE26
2,0,CLDN20
64,0,NFIA
3,0,TSPO2
6,0,TMEM161A
2,0,OR7D2
45,0,HPCA
173,0,URI1
237,0,FEZF1
108,0,RTEL1
93,0,CPT1B
17,0,PHACTR1
450,0,GAPT
311,0,HDAC6
200,0,KRT23
23,0,CCDC115
283,0,ZNF699
358,0,TRMT2A
124,0,SYTL5
6,0,NKD2
342,0,DHRS1
81,0,PLCB3
307,0,LAMA3
2,0,OR4D11
22,0,LRRN3
265,0,GPR156
25,0,RCHY1
6,0,SLC48A1
173,0,GTF3C5
24,0,GNB1L
26,0,HAAO
265,0,GDI1
214,0,MRPL14
17,0,CPAMD8
180,0,STMN3
59,0,PRPH2
164,0,ZNF595
337,0,MCM5
42,0,ANAPC7
16,0,NUDT13
85,0,CCL14
289,0,ZPBP
275,0,PLA2G6
51,0,MTF1
9,0,YBX2
62,0,ZNF20
134,0,TUBGCP3
78,0,PLP2
132,0,RPL32
3,0,MYOM2
182,0,RBBP7
2,0,PTGDR2
417,0,RBM25
3,0,APLNR
91,0,DAAM1
21,0,PCNT
78,0,KCNMA1
15,0,LIN7C
42,0,SNRPF
43,0,GSTCD
147,0,ILKAP
24,0,STK32B
70,0,ANKRD53
134,0,RAB7A
2,0,KCNJ1
4,0,KIF26A
512,0,VAV3
472,0,AFAP1
97,0,KPNA3
32,0,RBFOX1
8,0,GPLD1
2,0,KRT85
20,0,HOXC10
479,0,WBP4
152,0,TMEM205
47,0,CPLX1
110,0,GREB1
160,0,UBFD1
598,0,TCEA2
50,0,NANOS1
442,0,FAIM2
135,0,PFAS
171,0,TRIAP1
19,0,FIG4
262,0,EBF3
2,0,TMBIM4
154,0,RPL18A
95,0,MPRIP
438,0,TGFB1
604,0,ZBP1
41,0,UFD1L
2,0,OR4K14
252,0,DRD3
2,0,LCN8
6,0,BMP10
8,0,BCL2L1
2,0,CDSN
97,0,EIF4E2
22,0,SLC7A6
94,0,MKNK2
230,0,CFTR
289,0,ZNF558
412,0,UPF3A
221,0,TLK2
31,0,DEFA1
312,0,TEN1-CDK3
52,0,HSFX1
297,0,PRDM6
92,0,LBR
81,0,GPS1
74,0,OR2D3
245,0,LIMA1
241,0,BTN3A3
262,0,ZCRB1
450,0,STX16
368,0,WIPF3
51,0,HES7
