label	gene
downregulated.regen	F13B
downregulated.regen	FABP2
downregulated.regen	FABP3
downregulated.regen	G0S2
downregulated.regen	LAMA1
downregulated.regen	MYL2
downregulated.regen	ROBO1
downregulated.regen	THBS2
downregulated.regen	TMEM86A
downregulated.regen	CCDC80
downregulated.regen	CD109
downregulated.regen	CDH11
downregulated.regen	COL5A1
downregulated.regen	CTHRC1
downregulated.regen	DDIT4
downregulated.regen	ITIH5
downregulated.regen	MATN2
downregulated.regen	MRC1
downregulated.regen	SFRP4
downregulated.regen	SULF1
downregulated.regen	ACP5
downregulated.regen	AREG
downregulated.regen	CXCR4
downregulated.regen	EGR1
downregulated.regen	ENTPD1
downregulated.regen	FHL1
downregulated.regen	FKBP10
downregulated.regen	FKBP9
downregulated.regen	GLUL
downregulated.regen	LOXL2
downregulated.regen	MARCO
downregulated.regen	MMP13
downregulated.regen	MMP3
downregulated.regen	MXRA5
downregulated.regen	PLBD1
downregulated.regen	PSCA
downregulated.regen	RNF125
downregulated.regen	SFTPD
downregulated.regen	SLIT2
downregulated.regen	TGFBI
downregulated.regen	TMEFF1
downregulated.regen	TUBA1A
downregulated.regen	ABHD12
downregulated.regen	C1QB
downregulated.regen	C7
downregulated.regen	CALM1
downregulated.regen	COL12A1
downregulated.regen	GAL3ST4
downregulated.regen	HAPLN3
downregulated.regen	IL1B
downregulated.regen	ITGB5
downregulated.regen	KRT19
downregulated.regen	KRT5
downregulated.regen	KRT8
downregulated.regen	LECT2
downregulated.regen	LTBP3
downregulated.regen	MYCN
downregulated.regen	OLFML2B
downregulated.regen	PAG1
downregulated.regen	PMEPA1
downregulated.regen	POSTN
downregulated.regen	TF
downregulated.regen	TPM2
downregulated.regen	TUBB2B
downregulated.regen	APOH
downregulated.regen	CHGA
downregulated.regen	CKAP4
downregulated.regen	CRABP1
downregulated.regen	CRY1
downregulated.regen	CUBN
downregulated.regen	DENND5A
downregulated.regen	DUOX1
downregulated.regen	DYNC1I1
downregulated.regen	FOS
downregulated.regen	FZD2
downregulated.regen	GPNMB
downregulated.regen	HSP90AA1
downregulated.regen	IGFBP2
downregulated.regen	KERA
downregulated.regen	NID2
downregulated.regen	PCOLCE2
downregulated.regen	PLEK2
downregulated.regen	RNASET2
downregulated.regen	SEMA6A
downregulated.regen	SERPINH1
downregulated.regen	SIGLEC1
downregulated.regen	SLC2A1
downregulated.regen	STON1
downregulated.regen	SULT1A1
downregulated.regen	TIMP1
downregulated.regen	TLL1
downregulated.regen	ABCA1
downregulated.regen	ACTA2
downregulated.regen	ANXA6
downregulated.regen	C3
downregulated.regen	CHST2
downregulated.regen	CMKLR1
downregulated.regen	COX4I2
downregulated.regen	CYBB
downregulated.regen	DACT1
downregulated.regen	DST
downregulated.regen	EFNA1
downregulated.regen	EMILIN2
downregulated.regen	EPHA7
downregulated.regen	KLF10
downregulated.regen	KLF11
downregulated.regen	LEP
downregulated.regen	MFAP2
downregulated.regen	MFAP5
downregulated.regen	MPP1
downregulated.regen	NCF1
downregulated.regen	NOX4
downregulated.regen	PLOD2
downregulated.regen	PLTP
downregulated.regen	PRICKLE2
downregulated.regen	ROR2
downregulated.regen	SESN3
downregulated.regen	ST8SIA2
downregulated.regen	TNC
downregulated.regen	TNNT1
downregulated.regen	ZFP36
downregulated.regen	ZNF777
downregulated.regen	ACY3
downregulated.regen	C1QC
downregulated.regen	CDC42EP3
downregulated.regen	CITED2
downregulated.regen	COL4A1
downregulated.regen	CTSS
downregulated.regen	CYP7B1
downregulated.regen	DKK3
downregulated.regen	ECM1
downregulated.regen	EVC2
downregulated.regen	FCGBP
downregulated.regen	FERMT2
downregulated.regen	FKBP7
downregulated.regen	GAS6
downregulated.regen	GPM6B
downregulated.regen	HMOX1
downregulated.regen	HSPG2
downregulated.regen	HTRA1
downregulated.regen	ITGAD
downregulated.regen	KLF2
downregulated.regen	KRT15
downregulated.regen	LGALS3BP
downregulated.regen	LUM
downregulated.regen	MAMDC2
downregulated.regen	MMP14
downregulated.regen	NNMT
downregulated.regen	NPY
downregulated.regen	NR4A1
downregulated.regen	PHGDH
downregulated.regen	PNLIP
downregulated.regen	RBP4
downregulated.regen	SLC10A4
downregulated.regen	SPARC
downregulated.regen	TCN1
downregulated.regen	TK1
downregulated.regen	TMEM132A
downregulated.regen	TNFSF10
downregulated.regen	VWF
downregulated.regen	AQP1
downregulated.regen	ASAP1
downregulated.regen	BECN1
downregulated.regen	BGN
downregulated.regen	BMP1
downregulated.regen	BNIP3
downregulated.regen	CALD1
downregulated.regen	CD300LF
downregulated.regen	CHST11
downregulated.regen	CLEC4M
downregulated.regen	COL1A1
downregulated.regen	COL4A2
downregulated.regen	COL5A2
downregulated.regen	COL6A1
downregulated.regen	CST3
downregulated.regen	DCX
downregulated.regen	DGAT2
downregulated.regen	EMX2
downregulated.regen	ESPN
downregulated.regen	F13A1
downregulated.regen	FZD8
downregulated.regen	GPR137B
downregulated.regen	HARBI1
downregulated.regen	HBG2
downregulated.regen	HSPA1L
downregulated.regen	IFIT5
downregulated.regen	KRT17
downregulated.regen	LAMA2
downregulated.regen	LGALS1
downregulated.regen	LITAF
downregulated.regen	MGP
downregulated.regen	MMP1
downregulated.regen	MPEG1
downregulated.regen	MYH3
downregulated.regen	OLFML1
downregulated.regen	PIM3
downregulated.regen	PRLH
downregulated.regen	PTHLH
downregulated.regen	RCN1
downregulated.regen	RRAD
downregulated.regen	RRM2
downregulated.regen	SCG2
downregulated.regen	SERPINE2
downregulated.regen	SLC13A4
downregulated.regen	SLC38A9
downregulated.regen	SNAP47
downregulated.regen	TCF3
downregulated.regen	TLR7
downregulated.regen	TP53INP1
downregulated.regen	UCP2
downregulated.regen	WFDC8
downregulated.regen	A2ML1
downregulated.regen	AADAC
downregulated.regen	ADORA3
downregulated.regen	AIF1
downregulated.regen	ANKRD1
downregulated.regen	ANTXR2
downregulated.regen	ARL4D
downregulated.regen	ASPM
downregulated.regen	BCOR
downregulated.regen	BTBD6
downregulated.regen	CAMP
downregulated.regen	CD53
downregulated.regen	CD68
downregulated.regen	CDH15
downregulated.regen	CFL2
downregulated.regen	CHAF1A
downregulated.regen	CLEC3B
downregulated.regen	COL6A2
downregulated.regen	COL6A3
downregulated.regen	CPA6
downregulated.regen	CRYAB
downregulated.regen	DNAJA1
downregulated.regen	DNASE2B
downregulated.regen	ECM2
downregulated.regen	EFEMP1
downregulated.regen	EPDR1
downregulated.regen	ETV4
downregulated.regen	FAM110B
downregulated.regen	FAM180A
downregulated.regen	FBN1
downregulated.regen	FIBIN
downregulated.regen	FKBP14
downregulated.regen	FTH1
downregulated.regen	GPR35
downregulated.regen	HSCB
downregulated.regen	IGF1R
downregulated.regen	IL10RA
downregulated.regen	ITM2C
downregulated.regen	JAG1
downregulated.regen	JUNB
downregulated.regen	KCNAB1
downregulated.regen	KRT12
downregulated.regen	KRT18
downregulated.regen	LAYN
downregulated.regen	LGALS9
downregulated.regen	MCM6
downregulated.regen	MMP28
downregulated.regen	MMRN1
downregulated.regen	MOSPD1
downregulated.regen	MOXD1
downregulated.regen	MYBPC1
downregulated.regen	MYH7
downregulated.regen	MYL3
downregulated.regen	MYLIP
downregulated.regen	MYLK
downregulated.regen	NFIL3
downregulated.regen	NINL
downregulated.regen	ODC1
downregulated.regen	OGN
downregulated.regen	PALLD
downregulated.regen	PLEKHG4B
downregulated.regen	PSIP1
downregulated.regen	PXMP2
downregulated.regen	RASA4
downregulated.regen	RASL11B
downregulated.regen	RERG
downregulated.regen	RFTN2
downregulated.regen	RPGR
downregulated.regen	SAMSN1
downregulated.regen	SDC2
downregulated.regen	SERPINB10
downregulated.regen	SGCG
downregulated.regen	SH3KBP1
downregulated.regen	SLC11A1
downregulated.regen	SLC25A4
downregulated.regen	SMOX
downregulated.regen	SMPX
downregulated.regen	SOCS1
downregulated.regen	SPATS2L
downregulated.regen	SPON2
downregulated.regen	SRPX2
downregulated.regen	STEAP1
downregulated.regen	TFPI
downregulated.regen	TFPI2
downregulated.regen	TNFRSF6B
downregulated.regen	TNFSF12
downregulated.regen	TNNC1
downregulated.regen	TNNI1
downregulated.regen	TNNT3
downregulated.regen	TPM3
downregulated.regen	TPPP3
downregulated.regen	TPX2
downregulated.regen	TRABD
downregulated.regen	UHRF1
downregulated.regen	ZBTB1
downregulated.regen	ZNF25
downregulated.regen	ACTC1
downregulated.regen	ACTN2
downregulated.regen	ALAS2
downregulated.regen	ALDH1A3
downregulated.regen	ANLN
downregulated.regen	ARHGEF10
downregulated.regen	ASAH1
downregulated.regen	BARD1
downregulated.regen	BCAR3
downregulated.regen	BGLAP
downregulated.regen	BMP2
downregulated.regen	CBX4
downregulated.regen	CEACAM5
downregulated.regen	CKAP2
downregulated.regen	COL17A1
downregulated.regen	COL4A5
downregulated.regen	COQ10B
downregulated.regen	CRABP2
downregulated.regen	DCK
downregulated.regen	DES
downregulated.regen	DISP1
downregulated.regen	DPT
downregulated.regen	DUOXA1
downregulated.regen	EDNRA
downregulated.regen	FLNC
downregulated.regen	FLRT2
downregulated.regen	FOXC1
downregulated.regen	FREM2
downregulated.regen	GJB6
downregulated.regen	GLDN
downregulated.regen	GPR34
downregulated.regen	GRIK2
downregulated.regen	HEBP2
downregulated.regen	HERC4
downregulated.regen	HMGA2
downregulated.regen	HSPB1
downregulated.regen	ITGA6
downregulated.regen	LPAR1
downregulated.regen	LSP1
downregulated.regen	MED4
downregulated.regen	MIDN
downregulated.regen	MSMB
downregulated.regen	MUC5B
downregulated.regen	MX1
downregulated.regen	MYH2
downregulated.regen	MYH4
downregulated.regen	MYOZ2
downregulated.regen	NFE2
downregulated.regen	NUSAP1
downregulated.regen	OASL
downregulated.regen	P4HA1
downregulated.regen	PCDH18
downregulated.regen	PDLIM7
downregulated.regen	PHLDA2
downregulated.regen	PRG4
downregulated.regen	PTX3
downregulated.regen	RAB34
downregulated.regen	RAN
downregulated.regen	RMND5A
downregulated.regen	SGK1
downregulated.regen	SLC16A1
downregulated.regen	SLC29A1
downregulated.regen	SLPI
downregulated.regen	SMARCAD1
downregulated.regen	SRGN
downregulated.regen	STMN1
downregulated.regen	SULT1A2
downregulated.regen	SULT1A3
downregulated.regen	SULT1A4
downregulated.regen	SULT1B1
downregulated.regen	SULT1E1
downregulated.regen	SULT2A1
downregulated.regen	TCHH
downregulated.regen	TFDP2
downregulated.regen	TMEM106B
downregulated.regen	TOP2B
downregulated.regen	TPM1
downregulated.regen	TUBB6
downregulated.regen	VRK2
downregulated.regen	VSIG4
downregulated.regen	YPEL3
downregulated.regen	ABCG2
downregulated.regen	ADH1B
downregulated.regen	ADH4
downregulated.regen	ADRB2
downregulated.regen	ANXA2
downregulated.regen	ARG1
downregulated.regen	B4GALT3
downregulated.regen	BIVM
downregulated.regen	BNC1
downregulated.regen	CA2
downregulated.regen	CALB1
downregulated.regen	CCNA2
downregulated.regen	CD5L
downregulated.regen	CHRDL1
downregulated.regen	CKB
downregulated.regen	COL1A2
downregulated.regen	COL8A1
downregulated.regen	COX6B1
downregulated.regen	CRELD2
downregulated.regen	CREM
downregulated.regen	DHFR
downregulated.regen	DHRS4
downregulated.regen	DIRAS2
downregulated.regen	DLGAP4
downregulated.regen	DNMT1
downregulated.regen	DPYSL2
downregulated.regen	DSC2
downregulated.regen	DUSP5
downregulated.regen	ELK3
downregulated.regen	ENAH
downregulated.regen	EPB41L3
downregulated.regen	EPPK1
downregulated.regen	ETS2
downregulated.regen	FBLN5
downregulated.regen	FGD6
downregulated.regen	FOXRED2
downregulated.regen	HPGD
downregulated.regen	HPX
downregulated.regen	HSD17B14
downregulated.regen	IFRD2
downregulated.regen	IGFBP1
downregulated.regen	IGFBP5
downregulated.regen	IGSF6
downregulated.regen	INSM1
downregulated.regen	IRF1
downregulated.regen	IRGC
downregulated.regen	KCNJ3
downregulated.regen	LINGO1
downregulated.regen	MAPK6
downregulated.regen	MAS1
downregulated.regen	MCM4
downregulated.regen	MSI1
downregulated.regen	MST1
downregulated.regen	NCAPD3
downregulated.regen	NIN
downregulated.regen	OLFML3
downregulated.regen	OSGIN2
downregulated.regen	PCDH9
downregulated.regen	PCNA
downregulated.regen	PCSK5
downregulated.regen	PDE4B
downregulated.regen	PHF6
downregulated.regen	PPP2R2B
downregulated.regen	PRG3
downregulated.regen	PRTN3
downregulated.regen	PTGS2
downregulated.regen	PVALB
downregulated.regen	RBM14
downregulated.regen	RBPMS2
downregulated.regen	RCOR3
downregulated.regen	RGMB
downregulated.regen	RGS18
downregulated.regen	RSU1
downregulated.regen	SEMA3E
downregulated.regen	SERPINE1
downregulated.regen	SESN1
downregulated.regen	SGCB
downregulated.regen	SLC37A2
downregulated.regen	SMYD1
downregulated.regen	SQSTM1
downregulated.regen	SRBD1
downregulated.regen	STMN3
downregulated.regen	STXBP4
downregulated.regen	TECTA
downregulated.regen	TFDP1
downregulated.regen	TG
downregulated.regen	TGFBR2
downregulated.regen	TGIF1
downregulated.regen	TGM1
downregulated.regen	TMEM37
downregulated.regen	TMEM45A
downregulated.regen	TNFRSF21
downregulated.regen	TPM4
downregulated.regen	TSPAN3
downregulated.regen	TSPAN7
downregulated.regen	TSPO
downregulated.regen	TTC36
downregulated.regen	TTN
downregulated.regen	TUBA1B
downregulated.regen	TYROBP
downregulated.regen	UBC
downregulated.regen	UCK2
downregulated.regen	UVRAG
downregulated.regen	VAV2
downregulated.regen	VIT
downregulated.regen	WFDC1
downregulated.regen	YPEL5
downregulated.regen	ZC4H2
downregulated.regen	ZFAND2A
downregulated.regen	ZNF268
downregulated.regen	ZNF568
downregulated.regen	ZNF711
downregulated.regen	AASDH
downregulated.regen	ABHD3
downregulated.regen	ABI3BP
downregulated.regen	ADIPOQ
downregulated.regen	ANKRD10
downregulated.regen	ANXA1
downregulated.regen	APLP2
downregulated.regen	ARHGAP24
downregulated.regen	ARID2
downregulated.regen	ATP6V1C2
downregulated.regen	ATR
downregulated.regen	ATRIP
downregulated.regen	BASP1
downregulated.regen	BLM
downregulated.regen	BRCA1
downregulated.regen	BRWD3
downregulated.regen	BTG1
downregulated.regen	C14orf28
downregulated.regen	CAV1
downregulated.regen	CBFB
downregulated.regen	CBX1
downregulated.regen	CCDC18
downregulated.regen	CCDC88A
downregulated.regen	CCNB1
downregulated.regen	CD59
downregulated.regen	CD81
downregulated.regen	CDC7
downregulated.regen	CDCA8
downregulated.regen	CDK5RAP2
downregulated.regen	CEACAM1
downregulated.regen	CHRNE
downregulated.regen	CPA3
downregulated.regen	CRTAP
downregulated.regen	CTSG
downregulated.regen	CTSH
downregulated.regen	CTSO
downregulated.regen	CXXC1
downregulated.regen	CYP26A1
downregulated.regen	CYP2C8
downregulated.regen	CYP4B1
downregulated.regen	DHX57
downregulated.regen	DLL1
downregulated.regen	DLX6
downregulated.regen	DSCC1
downregulated.regen	DSE
downregulated.regen	DSP
downregulated.regen	ECT2
downregulated.regen	EEF1E1
downregulated.regen	EIF2AK1
downregulated.regen	ELF3
downregulated.regen	F5
downregulated.regen	FAT1
downregulated.regen	FBLIM1
downregulated.regen	FBLN1
downregulated.regen	FBXO48
downregulated.regen	FERMT1
downregulated.regen	FLRT3
downregulated.regen	FOXO1
downregulated.regen	GIN1
downregulated.regen	GNAI2
downregulated.regen	GPATCH1
downregulated.regen	GPR37L1
downregulated.regen	GPRC6A
downregulated.regen	GRN
downregulated.regen	HELQ
downregulated.regen	HOXB7
downregulated.regen	HYOU1
downregulated.regen	IFI44L
downregulated.regen	IFT52
downregulated.regen	IGSF1
downregulated.regen	IRF2
downregulated.regen	ITGB1
downregulated.regen	ITGB3BP
downregulated.regen	ITPKC
downregulated.regen	JUND
downregulated.regen	KIF11
downregulated.regen	KIF23
downregulated.regen	KIT
downregulated.regen	KREMEN1
downregulated.regen	KRTAP9-2
downregulated.regen	L3MBTL4
downregulated.regen	LAMA4
downregulated.regen	LAMB2
downregulated.regen	LGMN
downregulated.regen	LIMA1
downregulated.regen	LONRF1
downregulated.regen	LOXL1
downregulated.regen	LRRCC1
downregulated.regen	LTBP1
downregulated.regen	LY86
downregulated.regen	LYG2
downregulated.regen	LYZ
downregulated.regen	MAPK12
downregulated.regen	MCC
downregulated.regen	MCM3
downregulated.regen	MDK
downregulated.regen	MED23
downregulated.regen	MEX3B
downregulated.regen	MUC2
downregulated.regen	MYBPC3
downregulated.regen	MYH1
downregulated.regen	MYH13
downregulated.regen	MYL4
downregulated.regen	MYOT
downregulated.regen	NCR2
downregulated.regen	NUPR1
downregulated.regen	PAN2
downregulated.regen	PBRM1
downregulated.regen	PCDHGA12
downregulated.regen	PDLIM5
downregulated.regen	PDZRN3
downregulated.regen	PGAM1
downregulated.regen	PGLYRP1
downregulated.regen	PIAS2
downregulated.regen	PKIA
downregulated.regen	PLEKHA5
downregulated.regen	PLEKHO1
downregulated.regen	PLXND1
downregulated.regen	PMP22
downregulated.regen	POLA2
downregulated.regen	POLE
downregulated.regen	POLE2
downregulated.regen	PPP1R14B
downregulated.regen	PROM1
downregulated.regen	PRSS16
downregulated.regen	PTGDS
downregulated.regen	PTPN9
downregulated.regen	PTPRS
downregulated.regen	PTTG1
downregulated.regen	RB1CC1
downregulated.regen	RBBP9
downregulated.regen	RELN
downregulated.regen	REV3L
downregulated.regen	RFC1
downregulated.regen	RGS10
downregulated.regen	RGS19
downregulated.regen	RGS3
downregulated.regen	RHAG
downregulated.regen	RHOF
downregulated.regen	RRAS2
downregulated.regen	RRM1
downregulated.regen	RTL1
downregulated.regen	RTP3
downregulated.regen	SDC1
downregulated.regen	SECISBP2
downregulated.regen	SENP1
downregulated.regen	SERPINB1
downregulated.regen	SERPINF1
downregulated.regen	SH3PXD2B
downregulated.regen	SLC12A4
downregulated.regen	SLC35B1
downregulated.regen	SLC39A3
downregulated.regen	SLC43A2
downregulated.regen	SLC7A3
downregulated.regen	SMARCAL1
downregulated.regen	SMC2
downregulated.regen	SNTA1
downregulated.regen	SNX7
downregulated.regen	SORCS2
downregulated.regen	SRPX
downregulated.regen	STEAP4
downregulated.regen	TCEA3
downregulated.regen	TDRD3
downregulated.regen	THBS1
downregulated.regen	TIAM1
downregulated.regen	TLN1
downregulated.regen	TM2D1
downregulated.regen	TMEM144
downregulated.regen	TMEM50A
downregulated.regen	TMOD4
downregulated.regen	TMPRSS2
downregulated.regen	TNFAIP6
downregulated.regen	TNFAIP8L2
downregulated.regen	TNFRSF1A
downregulated.regen	TNIK
downregulated.regen	TPST1
downregulated.regen	TSEN54
downregulated.regen	UCKL1
downregulated.regen	UGDH
downregulated.regen	UGT2A1
downregulated.regen	VGF
downregulated.regen	VWC2L
downregulated.regen	WDR47
downregulated.regen	ZMYND8
downregulated.regen	ZNF280D
downregulated.regen	ZNF418
downregulated.regen	ZNF469
downregulated.regen	ZNF510
downregulated.regen	ZNF774
downregulated.regen	ACTA1
downregulated.regen	ACTG1
downregulated.regen	AKAP8
downregulated.regen	ALKBH6
downregulated.regen	AOC3
downregulated.regen	APEX2
downregulated.regen	ASPN
downregulated.regen	ASTL
downregulated.regen	ATP6V0D1
downregulated.regen	ATP6V1A
downregulated.regen	BATF3
downregulated.regen	BMPR1B
downregulated.regen	C9orf72
downregulated.regen	CALCB
downregulated.regen	CALHM2
downregulated.regen	CAT
downregulated.regen	CAV2
downregulated.regen	CCDC82
downregulated.regen	CD302
downregulated.regen	CD69
downregulated.regen	CDC6
downregulated.regen	CDH18
downregulated.regen	CENPP
downregulated.regen	CENPQ
downregulated.regen	CEP55
downregulated.regen	CES2
downregulated.regen	CFB
downregulated.regen	CHAF1B
downregulated.regen	CHIT1
downregulated.regen	CHN1
downregulated.regen	CILP
downregulated.regen	CKM
downregulated.regen	CLDN4
downregulated.regen	CLU
downregulated.regen	CNDP1
downregulated.regen	CNDP2
downregulated.regen	CNN3
downregulated.regen	CNRIP1
downregulated.regen	COL4A6
downregulated.regen	CTH
downregulated.regen	CTSD
downregulated.regen	CXCL12
downregulated.regen	CXCL14
downregulated.regen	CYP27C1
downregulated.regen	CYP2J2
downregulated.regen	DERL2
downregulated.regen	DHRS7C
downregulated.regen	DLGAP5
downregulated.regen	DNAL1
downregulated.regen	DNASE1L3
downregulated.regen	DSC3
downregulated.regen	EBNA1BP2
downregulated.regen	EIF4A1
downregulated.regen	ELFN1
downregulated.regen	EMX1
downregulated.regen	ESM1
downregulated.regen	EVC
downregulated.regen	F10
downregulated.regen	FAAH
downregulated.regen	FAM117A
downregulated.regen	FAM89A
downregulated.regen	FCN1
downregulated.regen	FGFR1
downregulated.regen	FLCN
downregulated.regen	GAS2
downregulated.regen	GATM
downregulated.regen	GBP1
downregulated.regen	GGCX
downregulated.regen	GLRX2
downregulated.regen	GMEB1
downregulated.regen	GOSR2
downregulated.regen	GPC4
downregulated.regen	GPR37
downregulated.regen	GSN
downregulated.regen	GTF2IRD1
downregulated.regen	HAS1
downregulated.regen	HAUS1
downregulated.regen	HBE1
downregulated.regen	HEY1
downregulated.regen	HMGA1
downregulated.regen	HMMR
downregulated.regen	HSF2
downregulated.regen	HSPB8
downregulated.regen	IFI27
downregulated.regen	IFI44
downregulated.regen	IFI6
downregulated.regen	IGFBP3
downregulated.regen	IGFBP6
downregulated.regen	IGLL1
downregulated.regen	INCENP
downregulated.regen	INMT
downregulated.regen	INTS4
downregulated.regen	IRS2
downregulated.regen	ITGA2
downregulated.regen	ITGBL1
downregulated.regen	JUN
downregulated.regen	KDM5B
